logFC logCPM LR PValue
ING2 0.06388406 2.881915 0.7628363 0.3824424
LOC103884824 0.1048271 0.9890553 0.9125855 0.3394293
CDKN2AIP 0.01727972 3.558888 0.08689423 0.7681633
WWC2 -0.04526047 4.718636 0.4737625 0.4912613
LOC116274115 -0.230335 -1.250673 1.595414 0.2065544
LOC116274116 -0.2652771 -0.4281396 0.8303014 0.3621854
DCTD -0.06001763 4.679588 1.022937 0.3118233
LOC103884820 0.6322171 -0.7487823 12.23388 0.0004692959
TENM3 0.2294165 1.722714 2.779132 0.0954999
LOC108585825 0.5471677 -1.850595 4.469715 0.03450074
LOC101015353 0.7232675 -1.366382 8.293826 0.003978009
AGA 0.04823586 3.578145 0.8025662 0.3703272
NEIL3 -0.2242348 -0.7600441 1.667651 0.1965735
VEGFC 0.2730985 3.520347 7.312759 0.006846673
SPCS3 -0.05964804 5.666167 1.326756 0.2493831
ASB5 -3.991024 6.775181 221.6579 3.933227e-50
WDR17 1.172498 -0.6093198 37.4528 9.365213e-10
GPM6A 0.3066497 3.719362 1.822733 0.1769883
LOC103884792 -4.395879 1.209002 130.6794 2.910049e-30
HPGD 0.6802952 3.78975 11.05122 0.0008862867
CEP44 0.07237151 2.063685 1.808877 0.178643
FBXO8 -0.009598483 4.179771 0.03511678 0.8513512
POLR3K -0.1289045 2.617843 3.220917 0.07270288
LOC101001415 1.952058 2.341733 53.989 2.016151e-13
HAND2 0.7081957 3.495285 7.7701 0.005311811
LOC103884784 2.269972 -1.041567 68.61034 1.199733e-16
SAP30 -0.06867519 2.908075 1.537025 0.2150612
LOC103884788 0.1556949 -0.7496863 0.9812114 0.3218999
HMGB2 0.1239573 5.000669 3.338958 0.06765745
LOC103884780 0.02238127 0.9485945 0.04461227 0.8327186
GALNT7 0.8381284 2.08325 97.49238 5.406391e-23
GALNTL6 0.1849654 0.3557546 0.3127235 0.5760137
LOC108586153 0.01680628 -1.112544 0.003222535 0.9547305
LOC103884779 1.519424 -1.387123 25.84296 3.703539e-07
AADAT 0.1413382 3.971226 1.202743 0.2727742
MFAP3L -0.003889182 4.68592 0.000945161 0.9754741
LOC110743357 -0.07955367 -0.3901682 0.41587 0.5190051
LOC101023020 -0.09499708 3.9468 3.88876 0.0486103
CLCN3 0.03008295 5.413222 0.2072316 0.648946
NEK1 -0.1063677 3.716419 4.519068 0.03351908
SH3RF1 0.03460105 3.175126 0.2126553 0.6446942
LOC103884764 1.106727 1.754794 30.37415 3.562437e-08
LOC103884763 -1.069576 0.2391788 26.1921 3.090837e-07
CBR4 -0.1103775 4.110137 1.956117 0.1619292
PALLD 0.9192138 6.905558 41.10581 1.442068e-10
DDX60L 0.2529383 2.504297 5.566081 0.0183117
DDX60 0.2974411 1.916689 6.415714 0.01131148
ANXA10 -0.1585314 2.810567 0.350848 0.5536335
SPOCK3 1.364219 0.9683009 8.287008 0.003992973
TLL1 0.7045899 1.471597 15.90777 6.650501e-05
CPE 0.1717929 6.730111 2.197179 0.1382636
MSMO1 -0.6683653 6.383514 23.4555 1.278368e-06
KLHL2 -0.1371792 4.14912 2.472163 0.1158784
TMEM192 -0.01023106 3.529744 0.01292382 0.9094891
MARCHF1 1.200763 1.557019 81.30554 1.933841e-19
TMA16 -0.1570882 3.289714 4.896526 0.02691078
NPY5R 0.3721089 0.9131609 13.72583 0.000211525
NPY1R 0.2847006 4.346253 9.975076 0.001586734
NAF1 -0.07485771 3.917655 4.591745 0.03212629
FSTL5 4.042685 -0.8936651 70.98666 3.59649e-17
RAPGEF2 0.005571675 4.942184 0.01998179 0.887588
FNIP2 -0.2357432 5.31613 6.51494 0.0106972
PPID -0.2794951 4.181961 21.66613 3.244704e-06
ETFDH -0.1624491 6.754131 3.831992 0.05028314
C3H4orf46 0.1126776 2.235698 3.080033 0.07925892
RXFP1 0.3879831 0.09274269 2.801693 0.09416485
LOC116274125 0.2322004 -1.342751 1.713182 0.1905731
TMEM144 0.09096314 2.706882 1.257218 0.2621783
GASK1B 1.628769 4.346336 106.6745 5.246393e-25
LOC103884733 0.3282262 0.6755113 3.321371 0.06838479
GLRB 0.1870599 3.566967 0.3958284 0.5292516
PDGFC 0.1864421 3.843089 4.580587 0.03233613
CTSO 0.2188833 4.517693 7.888397 0.004975294
TDO2 -0.28723 7.561786 0.3364839 0.5618659
GUCY1B1 0.3009978 4.262083 18.33835 1.849461e-05
GUCY1A1 0.6862508 3.704232 65.75742 5.099831e-16
LOC116274128 -0.3079917 -2.075226 0.9475518 0.3303433
LOC110743350 -0.1126835 -1.369138 0.2006075 0.654231
MAP9 0.4940959 0.7413815 13.74686 0.0002091698
LRAT 0.4377712 -1.741048 1.884423 0.1698323
LOC103884719 0.4743645 -0.4544476 11.39896 0.0007348515
FGG -0.1172076 11.86985 0.04564517 0.8308221
FGA -0.1314167 12.24375 0.06552012 0.7979748
FGB -0.1742092 12.32649 5.394687 0.02019815
PLRG1 -0.03441439 5.228893 1.651638 0.1987361
DCHS2 0.3638601 0.6926747 6.777675 0.009230504
SFRP2 0.4188565 4.227887 1.237379 0.2659768
RNF175 -0.2941964 -1.710832 0.7090327 0.3997651
TLR2 0.1024218 3.212309 0.3612066 0.5478369
TMEM131L -0.3380238 5.95011 18.95102 1.341173e-05
MND1 -0.1835348 -0.1427459 1.788577 0.1810996
TRIM2 -0.190527 4.388538 4.552941 0.03286225
FHDC1 0.208951 -0.2132626 1.443303 0.2296055
LOC101011186 0.8165554 -1.819627 6.878703 0.008722883
ARFIP1 0.07882527 3.887843 3.647139 0.05616563
TMEM154 -0.001429028 2.409875 9.346012e-05 0.9922866
LOC101008015 0.03396858 0.8221305 0.1860922 0.6661891
FBXW7 -0.03059726 4.690694 0.2227998 0.6369148
LOC103884701 0.4989529 -1.635666 6.003345 0.01427878
GATB 0.01718696 5.441304 0.131428 0.716956
FAM160A1 -0.2372762 1.321842 4.80737 0.02833826
SH3D19 -0.09961444 6.470027 1.777753 0.1824255
LOC101003493 -0.07132261 7.609682 2.008177 0.1564533
LOC116274321 -0.2587816 -0.06205678 6.516093 0.01069026
LRBA 0.03092358 4.673187 0.2939325 0.5877115
LOC116274135 0.2235965 2.08063 4.421876 0.03548101
DCLK2 0.7618158 -1.144425 12.00775 0.0005297974
LOC110743343 -0.03225397 -0.9766695 0.05955902 0.8071943
NR3C2 0.2493272 3.571884 10.91915 0.0009517533
LOC108586117 -0.208005 -1.594793 0.4610726 0.4971231
ARHGAP10 0.2658889 4.710884 15.11424 0.0001011968
PRMT9 -0.02181268 3.047144 0.2806461 0.5962781
TMEM184C -0.05676283 5.245643 1.761241 0.1844697
EDNRA 1.093789 4.149951 73.65843 9.287434e-18
LOC101023726 -0.07065528 -1.250221 0.2972934 0.5855842
TTC29 1.38018 -1.810684 14.48088 0.0001415895
SLC10A7 -0.01331712 2.222459 0.04499474 0.8320137
REELD1 -0.1179626 2.479222 1.102183 0.2937875
LSM6 -0.05396988 4.24893 1.302983 0.2536691
ZNF827 0.3062898 2.882282 10.89023 0.000966729
MMAA -0.1400073 3.611725 4.478872 0.03431636
SMAD1 -0.08131885 4.318225 2.587327 0.107722
OTUD4 -0.1377718 5.48397 7.861406 0.005050111
ABCE1 -0.1558086 5.88398 21.17106 4.200608e-06
ANAPC10 -0.0915376 3.013643 3.942037 0.04709373
LOC110743340 -0.09250649 3.183803 0.1356835 0.7126104
HHIP 0.1728631 2.743528 0.725626 0.3943046
SMARCA5 0.05741134 5.678657 1.464593 0.2262007
GAB1 0.2351542 4.601949 9.575889 0.001971494
USP38 -0.2093554 4.749549 11.23484 0.0008027617
INPP4B 0.9422168 2.78189 36.65686 1.408623e-09
IL15 0.08317935 2.305662 1.193994 0.2745254
ZNF330 -0.134511 5.703292 2.711298 0.09963988
RNF150 -0.1356475 4.947791 1.831051 0.1760035
TBC1D9 0.9831248 3.408451 120.6984 4.448689e-28
ELMOD2 0.007602617 3.786812 0.02184832 0.8824913
CLGN 0.9778334 2.309154 30.82997 2.816548e-08
SCOC -0.09289631 5.059731 3.811389 0.05090523
MAML3 -0.007910548 2.638978 0.006427002 0.9361032
LOC116274093 -0.6815433 -1.151802 16.89034 3.960262e-05
MGST2 -0.2341466 5.436526 13.18687 0.0002819176
SETD7 -0.3217348 8.278024 13.38243 0.0002539918
RAB33B -0.1341855 4.089438 3.392831 0.06548045
LOC110743203 -0.2361854 0.1019535 6.268883 0.01228766
LOC103884645 -0.1825035 -1.261833 1.908856 0.1670904
NAA15 -0.06582818 4.851753 1.307513 0.2528455
NDUFC1 -0.2354822 5.740017 16.16434 5.807714e-05
MGARP 0.5279262 0.6469193 5.803447 0.01599479
ELF2 -0.1517721 5.286568 17.17586 3.407387e-05
NOCT -0.7384131 2.829568 41.66853 1.081356e-10
SLC7A11 0.2108756 -0.7142181 0.8166001 0.3661761
LOC108586095 -0.5449084 -0.3482019 1.434134 0.231091
PCDH18 0.4517774 3.889053 17.58066 2.753744e-05
LOC101023265 -0.1226519 0.4093464 0.1841671 0.6678163
PABPC4L 0.5844753 0.2293239 22.42364 2.186664e-06
PCDH10 0.8198943 -0.109754 12.53573 0.0003992439
LOC101020433 0.09141991 0.7884 0.04439592 0.8331187
LOC110742258 0.02329793 0.662661 0.05626578 0.8124985
LOC101018675 2.008838 -1.353638 43.96623 3.340912e-11
C3H4orf33 -0.00581439 3.767911 0.005042908 0.9433871
SCLT1 0.2968762 1.466168 12.85191 0.000337135
LOC101017123 -0.222184 0.5623645 5.439087 0.01969096
JADE1 -0.01655267 4.317704 0.1101711 0.7399495
LOC108586088 0.6822032 1.102135 13.39907 0.0002517491
LOC103884628 -0.06432357 4.291429 0.2019283 0.6531688
PGRMC2 -0.1343827 6.902798 5.038349 0.02479211
LARP1B -0.2222229 4.825967 20.24728 6.805016e-06
ABHD18 -0.1453374 1.987142 3.35936 0.06682401
MFSD8 -0.2099215 4.338221 16.14696 5.861246e-05
PLK4 0.3629532 1.622494 31.32566 2.181765e-08
HSPA4L 0.5584255 1.880289 8.468287 0.003613915
SLC25A31 1.243232 -1.94057 16.1778 5.766609e-05
INTU 0.8529861 0.9246893 34.65144 3.943474e-09
FAT4 -0.01693991 3.516025 0.06429074 0.7998384
ANKRD50 0.1174084 2.902617 2.140497 0.1434554
LOC103884613 0.1347554 2.756797 0.3100067 0.5776761
LOC108586084 0.5994884 0.5768398 5.560179 0.01837353
LOC103884611 0.1066248 -0.726763 0.1440339 0.7043033
LOC116274147 -0.02728992 0.4097127 0.003806454 0.9508046
LOC101000558 -0.577375 -0.7829831 10.98 0.000921004
SPRY1 -0.1208919 5.907973 2.784203 0.09519802
SPATA5 -0.08613411 0.5937777 1.212959 0.270747
NUDT6 -0.1583402 3.009189 4.650972 0.03103598
FGF2 0.5634414 3.539918 34.55465 4.144506e-09
LOC108586083 -0.4376225 -0.4205808 10.72642 0.001056167
BBS12 0.06403559 2.039038 0.6018167 0.4378857
LOC101002804 -0.1843294 -1.280806 0.8934784 0.3445364
ADAD1 -3.147543 -1.115184 57.39857 3.55866e-14
KIAA1109 -0.04582739 5.424824 0.9397011 0.3323547
TRPC3 -0.1466351 -1.13122 0.4076991 0.5231397
BBS7 0.3964195 2.162214 31.53128 1.962534e-08
CCNA2 0.2300468 1.835685 4.619021 0.03161929
EXOSC9 -0.2160125 4.014655 11.30061 0.000774817
TMEM155 0.8718956 0.7980424 18.48509 1.712391e-05
ANXA5 0.2596818 7.756474 15.56727 7.962104e-05
LOC103884599 0.1896596 -0.7240449 1.869317 0.1715533
QRFPR 0.8387361 -1.819872 9.646676 0.001896945
NDNF 0.6374586 3.18816 14.5727 0.0001348539
PRDM5 -0.05053663 2.603079 0.4926692 0.482739
MAD2L1 0.2488165 0.9134675 7.220708 0.007206729
PDE5A 0.4888706 3.04869 16.54136 4.760035e-05
C3H4orf3 0.03712978 5.593422 0.3398076 0.5599403
USP53 -0.09324397 4.068087 1.670284 0.1962204
MYOZ2 1.887101 6.17097 15.01257 0.0001067973
SYNPO2 -1.905637 8.221939 55.46227 9.52702e-14
SEC24D -0.1226114 4.931814 1.174333 0.2785126
METTL14 0.0008486131 4.359381 0.0002340717 0.9877933
PRSS12 0.1434166 2.771407 0.8456998 0.3577717
LOC108586075 -0.1098705 4.50886 1.833509 0.1757137
LOC116274337 -0.3112803 -0.1230536 9.0711 0.002596808
TRAM1L1 1.880957 -1.077079 59.26556 1.377668e-14
UGT8 4.056362 -0.08013309 118.5488 1.31481e-27
ARSJ 1.0189 0.6621788 52.54072 4.214203e-13
LOC108586066 0.204388 0.05890796 0.5743626 0.4485305
CAMK2D -0.05917445 7.150688 0.4640571 0.495734
ANK2 1.288412 5.410632 45.33931 1.656901e-11
LARP7 0.007974994 5.093635 0.02374821 0.8775273
ZGRF1 -0.1495851 1.872146 2.175277 0.1402443
ALPK1 0.5331945 3.323578 23.1902 1.467431e-06
TIFA 1.097659 -0.09529891 72.97396 1.313716e-17
AP1AR -0.1401361 3.704674 4.858932 0.02750336
LOC103884572 0.01293984 -0.1938842 0.01469365 0.9035189
FAM241A -0.02631137 3.316878 0.1050178 0.7458892
PITX2 -4.311789 3.369649 115.984 4.791549e-27
ENPEP 0.2056389 5.470868 1.595189 0.2065863
ELOVL6 -0.5511083 5.398982 2.368379 0.1238156
EGF 1.244888 4.984822 23.42849 1.296445e-06
LRIT3 0.3207289 -0.09177831 1.028006 0.3106273
GAR1 -0.1338104 3.337228 7.200685 0.007287575
CFI -0.07933135 8.804257 0.1051451 0.7457406
PLA2G12A -0.2660549 5.108618 20.14249 7.188197e-06
CASP6 -0.1974495 4.226369 10.23658 0.001376824
MCUB 0.3778052 3.775144 24.49887 7.435335e-07
SEC24B -0.06415121 5.45962 1.336141 0.2477157
COL25A1 0.414827 1.592954 4.423632 0.03544451
ETNPPL -0.5180221 5.767199 2.024507 0.1547791
OSTC -0.2233857 3.006713 12.83816 0.0003396219
RPL34 -0.07852546 7.209044 1.217169 0.2699169
LEF1 0.9072738 1.732763 18.81246 1.442218e-05
HADH -0.07058091 7.485424 0.6915374 0.4056419
LOC101016656 -0.1406338 4.800387 3.114656 0.07759087
LOC108586046 -0.206906 -1.007848 2.713884 0.09947854
SGMS2 -0.007415513 3.969852 0.00558554 0.9404244
LOC108586047 0.1506731 -0.3601799 0.6352467 0.4254373
PAPSS1 0.528423 3.57604 47.23985 6.281051e-12
DKK2 -0.03679728 4.57784 0.0435259 0.8347382
GIMD1 -0.1474179 0.5318576 0.128979 0.719493
AIMP1 -0.03823477 5.695395 0.7529475 0.3855447
TBCK -0.04383785 3.690403 0.5928977 0.4413008
NPNT 0.7391574 3.943305 29.59407 5.326776e-08
GSTCD 0.545086 -0.6195826 10.00191 0.001563781
INTS12 -0.0009761162 3.114577 0.0005135354 0.9819204
PPA2 -0.1036263 4.728532 3.343468 0.06747226
TET2 -0.1088576 3.661913 4.017773 0.04502313
LOC103884536 -0.1681221 0.1254343 0.4634194 0.4960302
LOC103884535 -0.07923301 -0.5284076 0.1386108 0.709666
CXXC4 0.5405572 -0.1439021 13.28177 0.0002679995
LOC116274158 -0.1744114 -0.6731998 2.441739 0.1181452
CNN2 0.3727285 6.0734 33.16285 8.475438e-09
CENPE 0.6281257 -0.6234153 18.21129 1.97703e-05
BDH2 -0.1345966 4.238919 2.055139 0.1516934
SLC9B2 -0.3509955 3.540822 25.72777 3.931288e-07
CISD2 -0.1806982 2.596312 10.45403 0.001223824
UBE2D3 -0.1777777 7.918869 32.32142 1.306647e-08
LOC108586032 -0.1989553 1.994283 8.293707 0.00397827
MANBA -0.1058881 4.186776 1.917084 0.1661785
NFKB1 0.08794848 4.693424 4.996326 0.02540118
SLC39A8 -0.08864841 4.802015 0.3150877 0.5745748
BANK1 0.4927101 0.9383307 7.540195 0.00603375
LOC101024424 -0.05056396 -0.186527 0.0862591 0.7689879
PPP3CA -0.1034955 6.279517 3.8535 0.0496423
EMCN 0.6712109 4.691876 32.71829 1.065303e-08
DDIT4L -3.119917 6.340978 93.10905 4.949087e-22
LOC101021735 -0.06407667 5.263084 1.086059 0.297346
DNAJB14 0.07060422 3.709045 1.528185 0.216385
LAMTOR3 0.05095587 4.157446 1.359227 0.2436716
DAPP1 0.2744364 0.2791737 3.155916 0.07565223
C3H4orf54 -4.262917 5.580065 153.4127 3.112264e-35
MTTP -0.1161912 6.253411 0.1028853 0.7483943
TRMT10A -0.08283871 1.730704 1.184789 0.2763833
ADH7 -0.2506663 1.807933 0.979187 0.3223996
LOC116274164 -0.1177251 0.6322661 0.1284935 0.7199992
LOC101017122 -0.2056863 5.530451 1.649054 0.1990878
LOC101017481 -0.176725 11.52604 0.244489 0.6209825
LOC110743301 -0.1117391 6.622626 0.05570818 0.8134127
ADH6 -0.1673554 7.147215 0.06714173 0.7955448
LOC103884516 -0.8367924 2.300774 7.875864 0.005009892
ADH4 -0.1068536 9.100436 0.04654205 0.8291935
ADH5 -0.1501062 7.29159 3.964211 0.04647731
METAP1 -0.09105724 5.55883 2.972524 0.08468961
EIF4E -0.02551086 4.726093 0.1758841 0.6749345
TSPAN5 0.7711976 3.051717 23.06838 1.563411e-06
LOC101010829 -0.3946268 -1.47738 4.660095 0.03087148
RAP1GDS1 0.192758 3.191018 14.02677 0.0001802263
GUF1 -0.1985238 4.827979 20.93529 4.750629e-06
GNPDA2 0.2917357 3.169136 19.51386 9.987265e-06
LOC116274165 -0.242663 -0.7704204 3.545438 0.05970941
GABRG1 1.090256 -2.200574 9.185745 0.002439072
GABRA2 0.6839522 -0.2810486 6.489445 0.01085169
LOC103884346 0.4838005 -1.517243 1.487214 0.2226492
GABRB1 0.02267835 -1.099924 0.006097124 0.9377612
COMMD8 0.2311655 2.229505 13.90801 0.0001919784
ATP10D 0.1314825 4.047232 1.626669 0.2021644
CORIN 0.00583156 5.035061 0.002509363 0.9600478
NFXL1 -0.1157561 2.444313 3.834983 0.05019349
CNGA1 0.07616381 -0.3105541 0.06492075 0.798881
LOC108585912 0.05730922 -1.662481 0.06265785 0.8023434
NIPAL1 0.08075915 -1.037201 0.1191671 0.7299396
TXK 0.1924014 -0.122844 1.654897 0.1982937
LOC103884351 0.02815333 -0.01886975 0.03469286 0.8522407
TEC -0.2547389 3.043601 3.421988 0.06433349
SLAIN2 -0.1624243 6.355428 5.177578 0.0228802
SLC10A4 0.5380703 -0.8465283 2.568978 0.1089781
FRYL 0.0208489 4.611745 0.1397488 0.7085309
OCIAD1 -0.1626074 6.338823 18.44084 1.752616e-05
OCIAD2 -0.1410529 4.807958 0.6840756 0.4081868
DCUN1D4 -0.04041335 4.526491 0.7871565 0.3749613
LRRC66 -0.1830339 5.618035 2.352016 0.1251211
SGCB -0.02502177 6.286466 0.1329883 0.7153535
SPATA18 0.3695033 -1.124249 1.634623 0.2010648
USP46 0.1328274 3.729439 5.528616 0.0187079
LOC116274346 -0.348869 0.4021668 10.31061 0.001322674
ERVMER34-1 0.9807968 2.05218 23.26435 1.411929e-06
RASL11B 1.434603 1.743805 53.20422 3.006125e-13
SCFD2 0.04315009 3.861166 0.6069013 0.4359569
FIP1L1 -0.1028644 4.983051 5.287839 0.02147486
LNX1 1.38597 1.707918 71.4583 2.831796e-17
LOC103884456 0.79447 -2.25119 7.668721 0.005618628
CHIC2 0.02317746 2.563566 0.2282161 0.6328498
PDGFRA 0.3015379 2.518266 4.994768 0.02542405
KIT 1.435741 2.074666 95.29762 1.6381e-22
KDR 0.7032905 5.030498 64.68501 8.788069e-16
SRD5A3 -0.01759752 4.451517 0.1068748 0.7437306
TMEM165 0.1823538 4.081968 10.55998 0.001155626
CLOCK -0.02324538 4.632859 0.2665938 0.6056259
LOC101017119 0.6004963 -1.957928 7.910048 0.004916095
EXOC1L 4.155268 -0.7380924 92.7411 5.960282e-22
EXOC1 0.1175719 5.17258 6.945698 0.008402107
CEP135 0.5879476 2.161454 35.86067 2.119438e-09
CRACD 0.9730055 0.3393559 24.23013 8.548424e-07
AASDH -0.04857851 3.523816 1.144104 0.2847868
PPAT -0.03188135 2.169824 0.2114734 0.645615
PAICS -0.0788554 5.806927 2.013463 0.1559091
SRP72 -0.09436172 5.440529 6.258079 0.01236282
ARL9 0.09029414 0.2084217 0.6964415 0.403982
HOPX 0.06047627 2.702726 0.1960652 0.6579158
REST 0.0656064 4.370296 1.448837 0.2287146
NOA1 -0.1100069 4.853527 4.723004 0.02976171
POLR2B 0.04189875 6.070937 0.4933899 0.4824191
IGFBP7 0.6586407 7.128593 62.48217 2.688679e-15
LOC101011665 -0.3250614 2.023668 10.88235 0.0009708479
ADGRL3 0.7486261 2.377553 32.33131 1.300018e-08
TECRL 5.135231 1.744809 57.60976 3.196362e-14
LOC110743212 -0.1916347 1.76869 0.3466372 0.5560229
EPHA5 0.4425517 -2.095249 1.903144 0.1677268
LOC101000365 -0.001039475 3.215459 0.0003876952 0.9842907
CENPC -0.1020482 3.144214 1.4756 0.2244642
UBA6 -0.08115408 4.082773 3.224286 0.07255345
YTHDC1 -0.04588513 5.906375 2.273563 0.1315971
LOC101024203 -0.4957146 -1.124947 6.887893 0.008678149
UGT2B15 -0.1378814 7.59934 0.0421889 0.8372601
LOC101023150 -0.2240314 -0.8930577 2.528878 0.1117797
UGT2B39 -0.07150288 8.523483 0.01118353 0.915779
LOC103875545 -0.2787757 0.03682609 0.7116612 0.3988929
UGT2A3 -0.05082605 5.900851 0.005504095 0.9408595
UGT2B42 -0.03557091 7.948677 0.00251904 0.9599709
LOC101017828 -0.4831953 -0.9166594 2.601012 0.1067955
SULT1B1 -0.3057517 1.653054 0.5302811 0.4664887
SULT1E1 0.02150767 5.390173 0.001133436 0.9731431
LOC103884419 -0.1113548 2.906536 0.03487988 0.8518476
CSN2 -0.06780336 1.373251 0.05041452 0.8223435
LOC101011282 0.65767 -1.79048 1.793241 0.1805318
OPRPN -0.2213254 3.497242 0.1427388 0.7055733
ENAM -1.771643 -0.2648769 24.39639 7.84154e-07
JCHAIN 0.4679931 6.669439 3.441083 0.063594
UTP3 -0.0180682 4.11822 0.1341904 0.7141262
RUFY3 -0.1030363 5.998759 5.179793 0.02285105
GRSF1 -0.0784747 5.950329 1.830457 0.1760736
MOB1B 1.545344 -0.9981453 45.65368 1.411209e-11
DCK 0.2720348 2.35678 7.315818 0.006835029
SLC4A4 -0.1542817 4.739068 2.038243 0.1533867
GC -0.07509053 10.98162 0.0163731 0.8981827
NPFFR2 -0.07130535 -0.8899966 0.07254586 0.7876655
ADAMTS3 -0.147094 2.997911 1.355317 0.2443507
LOC101000710 -0.1761795 3.950031 17.00048 3.737034e-05
ANKRD17 -0.08617515 5.887983 4.560011 0.03272686
LOC103884404 0.4842864 1.760361 16.94247 3.852989e-05
ALB -0.2423244 15.73102 0.2587859 0.6109555
AFP -0.4052992 2.081032 0.9538435 0.3287429
AFM -0.1601894 8.511428 0.0568761 0.8115033
RASSF6 -0.2559364 0.6082332 1.946563 0.1629577
LOC103884402 -0.3970905 -0.778018 2.716924 0.09928918
LOC100997673 -0.4556582 0.1293027 8.376895 0.003800212
CXCL8 0.9161065 -0.7701758 19.9994 7.74666e-06
LOC100997333 2.386841 0.2554843 38.49886 5.478573e-10
PF4V1 0.007488057 -0.9495691 0.00118741 0.9725113
CXCL1 0.8401831 -1.144912 12.45339 0.0004172333
LOC101025966 -0.4370725 0.678702 4.214282 0.04008503
PPBP -0.3750932 0.2507278 2.375969 0.1232151
LOC101022800 -0.05474503 5.816334 0.08429553 0.7715585
MTHFD2L -0.2370174 4.802838 8.35982 0.003836086
EPGN -0.3341693 2.537411 3.192982 0.07395497
EREG -0.2993059 -0.654482 1.93501 0.1642114
BTC 0.3218693 1.940382 8.149306 0.004307764
PARM1 4.989189 3.745602 252.1385 8.876336e-57
RCHY1 0.07999791 3.61266 2.201176 0.1379055
LOC101018442 -0.318274 -0.7117869 3.929328 0.0474509
THAP6 -0.05365502 3.538112 1.500502 0.2205942
ODAPH 0.1332538 -1.245779 0.7252611 0.3944236
CDKL2 1.27785 1.107631 72.47486 1.691736e-17
G3BP2 -0.04809287 6.166679 0.5068677 0.476498
LOC103884392 -0.3928774 0.001479653 9.017707 0.002673766
USO1 -0.1642566 7.347321 6.532868 0.01058991
NAAA -0.183302 5.113092 2.430053 0.1190289
SDAD1 -0.0192985 4.072734 0.2050231 0.6506965
CXCL9 0.4618956 4.114229 4.023876 0.0448605
ART3 -0.5402417 5.149334 1.874764 0.1709304
CXCL10 0.03454982 6.443691 0.01717999 0.895718
CXCL11 0.8506318 1.120525 14.40329 0.0001475444
NUP54 -0.0145237 4.378099 0.1606662 0.6885439
LOC108585938 -0.1349794 1.004129 2.269196 0.1319684
SCARB2 0.001593832 7.606668 0.001496186 0.9691451
FAM47E -0.1909597 0.9614152 2.835381 0.09220895
STBD1 -0.2776441 7.766841 7.39057 0.006556672
CCDC158 -0.0232565 0.4589364 0.01473907 0.9033706
LOC110743273 0.1465387 -1.448809 0.2443331 0.6210939
SHROOM3 -0.1085868 4.061734 0.2404541 0.6238783
LOC116274189 -0.114689 -0.7484157 0.1962182 0.6577909
SOWAHB -0.03827495 2.484319 0.01705124 0.8961073
SEPTIN11 0.09378539 4.44515 1.114764 0.2910486
CCNI -0.2088975 7.832273 10.07196 0.001505429
LOC110743272 -0.05707366 -1.804251 0.1104153 0.7396718
CCNG2 -0.02931577 5.328537 0.1274518 0.7210888
CNOT6L -0.0319117 4.417327 0.5203742 0.4706821
MRPL1 -0.1717563 4.678736 11.56318 0.0006727069
FRAS1 1.220926 2.702881 48.21714 3.81539e-12
ANXA3 0.3177132 4.737226 5.643369 0.01752151
BMP2K 0.04769911 3.897996 1.210209 0.2712908
PAQR3 -0.2721742 3.548036 12.36324 0.0004378697
ANTXR2 0.04321148 5.348522 0.3350834 0.562681
PRDM8 0.1619619 2.387979 3.703354 0.0543032
BMP3 -0.9464796 -0.7675634 8.571607 0.003414457
RASGEF1B -0.06221315 5.121408 0.2547645 0.61374
HNRNPD -0.08311894 6.957161 6.643975 0.009949171
HNRNPDL -0.1604461 7.857372 19.43189 1.042519e-05
ENOPH1 0.001264961 3.781362 0.0009361108 0.9755918
TMEM150C 0.952271 -0.4979554 21.43506 3.660176e-06
LOC103884361 0.8689375 1.315694 18.82176 1.435207e-05
SCD5 1.904471 0.01887894 55.99799 7.254512e-14
SEC31A -0.02867802 7.055358 0.3446639 0.5571494
LOC103884359 -0.1887977 0.004275145 3.04779 0.08084711
THAP9 -0.1501734 2.526339 7.437623 0.006387421
LIN54 -0.220031 2.77177 13.54784 0.0002325587
COPS4 -0.08952255 5.764537 1.023346 0.3117265
PLAC8 0.9962261 3.140884 26.23675 3.020197e-07
COQ2 -0.1454772 3.730884 4.871794 0.02729911
HPSE 0.7260041 1.472858 28.9576 7.398003e-08
HELQ -0.01551289 3.81998 0.1738306 0.6767296
MRPS18C -0.1449546 3.62209 5.341414 0.02082458
ABRAXAS1 0.1156396 2.647115 2.268081 0.1320634
GPAT3 -0.1367339 4.848661 1.220192 0.269323
WDFY3 0.4168567 0.5635159 12.91417 0.0003261042
ARHGAP24 0.2741723 3.900986 9.05875 0.002614406
MAPK10 2.459256 -0.03381504 75.85042 3.05988e-18
PTPN13 1.483776 3.447733 74.37029 6.475635e-18
SLC10A6 -0.09154696 -1.546893 0.07808349 0.7799116
AFF1 -0.1209552 6.355988 7.632449 0.005732742
KLHL8 -0.07414995 3.838683 1.657738 0.197909
LOC100998936 -0.1141594 -1.001022 0.4267862 0.5135701
LOC110743262 -0.2686166 -1.519326 1.180788 0.2771956
HSD17B13 -0.2621312 5.716004 0.1715643 0.6787253
HSD17B11 -0.1428474 5.604686 2.508778 0.1132137
NUDT9 -0.2617355 5.228691 44.15956 3.026698e-11
SPARCL1 0.887067 8.214575 30.34988 3.607301e-08
